University,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Accept_trans,Enroll_trans,Top10perc_trans,F.Undergrad_trans,P.Undergrad_trans,Outstate_trans,Books_trans,Personal_trans,PhD_trans,Terminal_trans,S.F.Ratio_trans,perc.alumni_trans,Expend_trans,Accept_Rate,Outstate_Tier,Outstate_Tier_Encoded,Private_Binary,Apps_trans_scaled,Accept_trans_scaled,Enroll_trans_scaled,Top10perc_trans_scaled,F.Undergrad_trans_scaled,P.Undergrad_trans_scaled,Outstate_trans_scaled,Books_trans_scaled,Personal_trans_scaled,PhD_trans_scaled,Terminal_trans_scaled,S.F.Ratio_trans_scaled,perc.alumni_trans_scaled,Expend_trans_scaled,Outstate_Tier_Encoded_scaled,Private_Binary_scaled,Accept_Rate_scaled
Monmouth College IL,Yes,601,503,204,28,57,671,11,13000,4100,400,460,91.0,91,11.6,43,11087,56,-0.9596545561910281,-0.8952341846229508,-0.8983531038381108,0.2542147253177932,-1.1684349965779004,-1.8339106007409036,0.710330722467872,-1.0363568533512697,-1.9233834235390967,1.2584840840542526,0.7807976391131122,-0.5948929901952044,3.784189633918261,0.6688234021674235,0.8369384359400999,High,2,1,-0.9596545561910261,-0.8952341846229513,-0.898353103838111,0.2542147253177929,-1.1684349965779002,-1.8339106007409036,0.7103307224678714,-1.0363568533512708,-1.9233834235390967,1.258484084054253,0.780797639113112,-0.5948929901952045,1.2670871035651181,0.6688234021674038,0.944489469995865,0.6116481628986593,0.6150619331654608
Monmouth College,Yes,2707,1881,478,14,34,1893,847,12480,5290,530,1740,70.0,85,14.2,15,9492,54,0.47711271655556065,0.46373748507167367,0.06839356651364399,-0.7704402004140426,0.019749837377459986,0.6050822766627774,0.5980272750917528,-0.012657147666676565,0.766876530469412,-0.28135254105451407,0.2563383121712475,0.08454560979753911,2.772588722239781,0.3031577933991518,0.6948651643886221,High,2,1,0.47711271655556264,0.46373748507167317,0.06839356651364388,-0.7704402004140429,0.019749837377460226,0.6050822766627774,0.5980272750917522,-0.012657147666677715,0.766876530469412,-0.2813525410545138,0.2563383121712473,0.08454560979753901,-0.3833355498391961,0.303157793399132,0.944489469995865,0.6116481628986593,-0.35148946290696886
Montana College of Mineral Sci. & Tech.,No,572,544,320,45,72,1470,416,6073,3400,550,1400,71.0,71,16.4,31,6112,74,-1.009590102478668,-0.8109860207092809,-0.37157930831489616,1.0685919963883819,-0.24578953241038504,0.13059252497244836,-1.144303648850717,0.12484762634394744,0.30852326026122595,-0.2167793357746881,-0.7519129329656916,0.6220889909417204,3.4657359027997265,-0.9164110832649487,0.951048951048951,Low,0,0,-1.009590102478666,-0.8109860207092815,-0.3715793083148963,1.0685919963883814,-0.2457895324103848,0.1305925249724484,-1.1443036488507177,0.12484762634394629,0.30852326026122595,-0.21677933577468783,-0.7519129329656918,0.6220889909417203,0.7475311741155375,-0.9164110832649685,-1.3358199980626877,-1.634926843008739,1.391377396873504
Montana State University,No,3500,2836,1779,15,42,8730,993,5552,3710,550,2300,75.0,83,17.6,8,6324,37,0.7070471165007222,0.8620786599845427,1.3343223538480309,-0.6764365901148857,1.348258786856023,0.7158689960685918,-1.3325227041692533,0.12484762634394744,1.3662755399737758,0.05029077019095683,0.09420007990293724,0.9033547753852642,2.1972245773362196,-0.8112427889113879,0.8102857142857143,Low,0,0,0.7070471165007242,0.8620786599845421,1.3343223538480309,-0.676436590114886,1.3482587868560232,0.7158689960685918,-1.332522704169254,0.12484762634394629,1.3662755399737758,0.05029077019095715,0.09420007990293706,0.9033547753852641,-1.322039744094858,-0.8112427889114077,-1.3358199980626877,-1.634926843008739,0.4337384157799817
Montclair State University,No,5220,2128,865,19,53,6411,3186,3648,4834,700,950,82.0,87,21.5,9,6717,58,1.056355426782526,0.5846274715177427,0.671257189465989,-0.34141246499405037,1.1142600926390167,1.5836542876730046,-2.1403747075871213,1.0361608718856268,-0.49048667531464907,0.5513818552357662,0.4247571133860204,1.7695176882715247,2.302585092994046,-0.6299637853962031,0.4076628352490421,Low,0,0,1.056355426782528,0.5846274715177422,0.6712571894659889,-0.3414124649940507,1.114260092639017,1.5836542876730046,-2.140374707587122,1.0361608718856257,-0.49048667531464907,0.5513818552357667,0.42475711338602024,1.7695176882715247,-1.150144503779669,-0.6299637853962229,-1.3358199980626877,-1.634926843008739,-2.305381346677186
Montreat-Anderson College,Yes,263,223,103,10,24,316,20,8438,3372,500,2958,42.0,50,11.1,4,11989,15,-1.818161279738239,-1.7973134886187927,-1.770489065256438,-1.2057358800707627,-2.2152674187828447,-1.557269052108195,-0.4021327246014338,-0.22765194755775608,1.9177289771926855,-1.7305240109865998,-1.7589093825908724,-0.7321430991403091,1.6094379124341003,0.8416724895063079,0.8479087452471483,Medium,1,1,-1.818161279738237,-1.7973134886187931,-1.770489065256438,-1.2057358800707632,-2.2152674187828443,-1.557269052108195,-0.4021327246014344,-0.22765194755775722,1.9177289771926855,-1.7305240109865998,-1.7589093825908726,-0.7321430991403092,-2.281011227734403,0.8416724895062881,-0.1956652640334113,0.6116481628986593,0.6896950267817509
Moorhead State University,No,2442,2164,1189,12,37,5983,1075,4426,2664,600,1000,,81,18.1,19,4795,60,0.38369677805686425,0.6009852474798172,0.972817276361079,-0.9745442422277558,1.0597106788800197,0.7718012840908702,-1.7830138566954903,0.45042013800044384,-0.38613481378454106,,-0.06174891029156929,1.0183222708466413,2.995732273553991,-1.723547854413212,0.8861588861588862,Low,0,0,0.38369677805686625,0.6009852474798166,0.9728172763610788,-0.9745442422277562,1.05971067888002,0.7718012840908702,-1.783013856695491,0.45042013800044267,-0.38613481378454106,,-0.06174891029156946,1.0183222708466413,-0.019277779824936125,-1.7235478544132317,-1.3358199980626877,-1.634926843008739,0.9499179856428881
Moravian College,Yes,1232,955,303,23,58,1241,485,14990,4730,550,1250,86.0,92,15.2,28,9566,74,-0.2547639291963954,-0.21916920283157154,-0.4335398342231419,-0.05535924019800304,-0.4319305999492367,0.23019132091760658,1.1147869710795015,0.12484762634394744,0.07257464045494369,0.8569371017481758,0.8738735783732249,0.33264697556138956,3.367295829986474,0.3221775801681218,0.7751623376623377,High,2,1,-0.2547639291963934,-0.21916920283157204,-0.433539834223142,-0.05535924019800339,-0.4319305999492365,0.2301913209176066,1.1147869710795009,0.12484762634394629,0.07257464045494368,0.8569371017481763,0.8738735783732247,0.33264697556138945,0.5869266073361439,0.32217758016810205,0.944489469995865,0.6116481628986593,0.1947874270445548
Morehouse College,Yes,3708,1678,722,41,66,2852,153,7050,5490,250,600,71.0,74,17.8,10,8122,83,0.7581240439389223,0.3509166883518542,0.4933320596768086,0.9008801566683224,0.4202780875307783,-0.4827055089777005,-0.81808663238507,-2.666206811402554,-1.4075190656635672,-0.2167793357746881,-0.5601689410611729,0.949493152749964,2.3978952727983707,-0.09596185952152028,0.4525350593311758,Medium,1,1,0.7581240439389243,0.3509166883518537,0.4933320596768085,0.9008801566683221,0.4202780875307785,-0.4827055089777005,-0.8180866323850705,-2.666206811402555,-1.4075190656635672,-0.21677933577468783,-0.5601689410611731,0.9494931527499639,-0.9946463443443484,-0.09596185952154003,-0.1956652640334113,0.6116481628986593,-2.0001071008050735
Morningside College,Yes,586,533,239,16,36,950,228,10520,3678,500,1000,48.0,68,13.0,32,8111,56,-0.98515235983266,-0.8329050871390474,-0.7089356074259405,-0.5869798775002458,-0.7399348302521807,-0.24538792803455547,0.14479111570095254,-0.22765194755775608,-0.38613481378454106,-1.4786478771804488,-0.9310069536327459,-0.22239589054393438,3.4965075614664802,-0.09958147340493313,0.909556313993174,Medium,1,1,-0.985152359832658,-0.832905087139048,-0.7089356074259406,-0.5869798775002462,-0.7399348302521804,-0.24538792803455545,0.14479111570095196,-0.22765194755775722,-0.38613481378454106,-1.4786478771804488,-0.9310069536327461,-0.22239589054393447,0.7977350064372871,-0.09958147340495288,-0.1956652640334113,0.6116481628986593,1.109095122135735
Morris College,Yes,882,730,330,2,13,926,12,4515,2550,850,2100,53.0,60,18.6,34,6990,60,-0.5783791271818158,-0.49883235146992405,-0.3368787685634963,-2.838178602028549,-0.7703778807576267,-1.7946604073710528,-1.7448398247259516,1.7905021046208653,1.1694581246482563,-1.2442020010279624,-1.3492864616702307,1.1320538612188358,3.5553480614894135,-0.5133736589787685,0.8276643990929705,Low,0,1,-0.5783791271818138,-0.49883235146992455,-0.3368787685634964,-2.8381786020285493,-0.7703778807576265,-1.7946604073710528,-1.7448398247259522,1.7905021046208642,1.1694581246482563,-1.2442020010279624,-1.349286461670231,1.1320538612188358,0.8937330359510758,-0.5133736589787883,-1.3358199980626877,0.6116481628986593,0.5519689026190913
Mount Holyoke College,Yes,1800,1314,526,47,79,1891,40,19300,5700,750,750,79.0,91,9.0,51,18359,84,0.10297098026053106,0.10632527263058589,0.16938731310315439,1.1483208409363028,0.01867001596409731,-1.2152909829367173,1.8831686230083404,1.3020758268351074,-0.9662002117205121,0.3313811845790514,0.7807976391131122,-1.3372631183742003,3.9512437185814275,1.6652531244740376,0.73,Very High,3,1,0.10297098026053304,0.10632527263058537,0.16938731310315427,1.1483208409363024,0.01867001596409755,-1.2152909829367173,1.8831686230083398,1.3020758268351063,-0.9662002117205121,0.3313811845790518,0.780797639113112,-1.3372631183742003,1.5396351434975315,1.6652531244740179,2.084644204025141,0.6116481628986593,-0.11246051650414092
Mount Marty College,Yes,279,276,126,17,37,600,435,6844,2980,500,500,45.0,55,11.7,38,5073,44,-1.7550848066980753,-1.555909639580477,-1.5037417095036831,-0.5015854459843752,-1.3132914683810102,0.15942133173548084,-0.884279963871073,-0.22765194755775608,-1.762612679540301,-1.608612408481828,-1.569111447249757,-0.5677228426255996,3.6635616461296463,-1.526566904511479,0.989247311827957,Low,0,1,-1.7550848066980733,-1.5559096395804775,-1.5037417095036831,-0.5015854459843755,-1.31329146838101,0.15942133173548087,-0.8842799638710735,-0.22765194755775722,-1.762612679540301,-1.608612408481828,-1.5691114472497572,-0.5677228426255997,1.0702830463697,-1.5265669045114987,-1.3358199980626877,0.6116481628986593,1.6512480856768441
Mount Mary College,Yes,235,217,121,12,32,931,487,8950,3119,550,1125,51.0,51,10.7,26,7016,78,-1.939143016958213,-1.828449568777512,-1.5566735209649458,-0.9745442422277558,-0.7639569525078544,0.2328830667366545,-0.2600855770962224,0.12484762634394744,-0.14497699145697926,-1.340651655712002,-1.7232707493920232,-0.843693194575304,3.295836866004329,-0.5026355109264625,0.9234042553191489,Medium,1,1,-1.939143016958211,-1.8284495687775124,-1.5566735209649458,-0.9745442422277562,-0.7639569525078542,0.23288306673665451,-0.260085577096223,0.12484762634394629,-0.1449769914569793,-1.340651655712002,-1.7232707493920234,-0.8436931945753041,0.4703416066867776,-0.5026355109264823,-0.1956652640334113,0.6116481628986593,1.2033052918262415
Mount Mercy College,Yes,368,317,159,20,49,806,542,10500,3555,500,2285,44.0,50,11.3,30,6695,64,-1.4629603131285394,-1.4010059284354808,-1.205908985799073,-0.26598910998596476,-0.9384852750291683,0.3032595136442001,0.13989170773774687,-0.22765194755775608,1.352074290007156,-1.6501454700619755,-1.7589093825908724,-0.6769586136955272,3.4339872044851463,-0.6396769511426608,0.8614130434782609,Medium,1,1,-1.4629603131285374,-1.4010059284354812,-1.205908985799073,-0.2659891099859651,-0.9384852750291681,0.3032595136442001,0.13989170773774628,-0.22765194755775722,1.352074290007156,-1.6501454700619755,-1.7589093825908726,-0.6769586136955273,0.6957333056977036,-0.6396769511426805,-0.1956652640334113,0.6116481628986593,0.7815673273610396
Mount Saint Clare College,Yes,325,284,95,16,33,364,88,9900,3650,500,1200,32.0,37,13.6,43,6525,21,-1.593336056721364,-1.5238306084386215,-1.8798221103251302,-0.5869798775002458,-2.0054025044673676,-0.7965941918214928,-0.010025866448533998,-0.22765194755775608,-0.01192172639995694,-2.078429845143442,-2.1243318117250234,-0.06760030120381365,3.784189633918261,-0.7164265741873472,0.8738461538461538,Medium,1,1,-1.593336056721362,-1.523830608438622,-1.8798221103251302,-0.5869798775002462,-2.005402504467367,-0.7965941918214928,-0.010025866448534594,-0.22765194755775722,-0.011921726399956959,-2.078429845143442,-2.1243318117250234,-0.06760030120381375,1.2670871035651181,-0.716426574187367,-0.1956652640334113,0.6116481628986593,0.8661521338653039
Mount Saint Mary's College,Yes,1321,1159,328,15,36,1243,79,12850,6200,550,900,77.0,82,12.8,36,8536,80,-0.18821014001621122,-0.020843324200498045,-0.3437210614312405,-0.6764365901148857,-0.43012813189696986,-0.8558394585520585,0.6782422984525461,0.12484762634394744,-0.6000443152901559,0.18908533721226045,0.015457670385465869,-0.2746123833399246,3.6109179126442243,0.03500471132190287,0.8773656320968963,High,2,1,-0.18821014001620925,-0.02084332420049856,-0.3437210614312406,-0.676436590114886,-0.43012813189696963,-0.8558394585520585,0.6782422984525456,0.12484762634394629,-0.6000443152901559,0.18908533721226078,0.015457670385465696,-0.2746123833399247,0.9843950155256408,0.03500471132188313,0.944489469995865,0.6116481628986593,0.8900958115152492
Mount Saint Mary College,Yes,1170,695,238,14,48,1170,429,7470,4600,250,1400,74.0,75,15.3,23,6898,88,-0.3042508305123084,-0.5505408597643596,-0.71389250914363,-0.7704402004140426,-0.4983101352303655,0.15044213184407376,-0.6869560916841645,-2.666206811402554,0.30852326026122595,-0.017792359075214106,-0.4933866401232928,0.3571006081953922,3.1780538303479458,-0.5518694847900756,0.594017094017094,Medium,1,1,-0.3042508305123064,-0.5505408597643602,-0.7138925091436301,-0.7704402004140429,-0.49831013523036527,0.1504421318440738,-0.686956091684165,-2.666206811402555,0.30852326026122595,-0.017792359075213794,-0.493386640123293,0.3571006081953921,0.27817907698770655,-0.5518694847900953,-0.1956652640334113,0.6116481628986593,-1.0375780011968245
Mount St. Mary's College,Yes,657,537,113,37,90,1039,466,12474,5678,630,1278,53.0,71,11.9,19,10613,72,-0.8701536366182677,-0.824879019399541,-1.6468388561858096,0.7205326499516104,-0.6347130732648308,0.20410870634261846,0.5967137320496672,0.6345677186166279,0.11853750160409993,-1.2442020010279624,-0.7519129329656916,-0.5136535653803216,2.995732273553991,0.5690399841316867,0.817351598173516,High,2,1,-0.8701536366182657,-0.8248790193995416,-1.6468388561858096,0.72053264995161,-0.6347130732648306,0.2041087063426185,0.5967137320496666,0.6345677186166268,0.11853750160409991,-1.2442020010279624,-0.7519129329656918,-0.5136535653803217,-0.019277779824936125,0.5690399841316669,0.944489469995865,0.6116481628986593,0.4818089631930175
Mount Union College,Yes,1310,1086,458,26,61,1365,144,12250,3530,400,1150,85.0,87,16.7,35,7215,81,-0.1961710299896051,-0.08719096506303757,0.02280427923612641,0.13574516478977774,-0.3264056858657292,-0.5179570003072221,0.547375619291418,-1.0363568533512697,-0.09973731123033648,0.7792401852307248,0.4247571133860204,0.6931397762108067,3.58351893845611,-0.4224298132111792,0.8290076335877863,High,2,1,-0.19617102998960312,-0.08719096506303808,0.0228042792361263,0.1357451647897774,-0.326405685865729,-0.5179570003072221,0.5473756192914174,-1.0363568533512708,-0.0997373112303365,0.7792401852307252,0.42475711338602024,0.6931397762108066,0.9396937038146085,-0.42242981321119893,0.944489469995865,0.6116481628986593,0.5611071814947657
Mount Vernon Nazarene College,Yes,510,485,334,18,36,1114,94,7400,3346,600,600,57.0,57,19.8,7,6869,58,-1.1261251821856766,-0.9345701394857047,-0.32333646970619034,-0.41984530755093824,-0.5542239297494319,-0.7600609329958349,-0.708469566963073,0.45042013800044384,-1.4075190656635672,-1.0406425497511826,-1.4848784457867288,1.4002364256678725,2.0794415416798357,-0.5641683479784321,0.9509803921568627,Medium,1,1,-1.1261251821856746,-0.9345701394857052,-0.32333646970619045,-0.4198453075509386,-0.5542239297494317,-0.7600609329958349,-0.7084695669630735,0.45042013800044267,-1.4075190656635672,-1.0406425497511826,-1.484878445786729,1.4002364256678725,-1.5142022737939296,-0.5641683479784518,-0.1956652640334113,0.6116481628986593,1.3909109777354243
Muhlenberg College,Yes,2519,1836,462,30,61,1656,352,16975,4565,600,850,76.0,86,12.8,39,10888,83,0.4119200095852712,0.43989029968185206,0.032103478273410424,0.366554546031348,-0.11887406420140713,0.023883674076160863,1.4845261931084037,0.45042013800044384,-0.7153794007989659,0.11925016044057488,0.3397569662089809,-0.2746123833399246,3.6888794541139363,0.6277463629322694,0.7288606589916634,High,2,1,0.4119200095852732,0.43989029968185156,0.03210347827341031,0.3665545460313477,-0.11887406420140689,0.02388367407616088,1.484526193108403,0.45042013800044267,-0.7153794007989659,0.11925016044057521,0.3397569662089807,-0.2746123833399247,1.1115889441297975,0.6277463629322496,0.944489469995865,0.6116481628986593,-0.12021166934369013
Murray State University,No,2225,1910,1190,29,55,5968,955,4738,3110,700,940,72.0,76,20.2,27,5972,52,0.29871085324563285,0.47878465218662314,0.9735949090238152,0.3111042691138407,1.057713364616691,0.6885244924422628,-1.6513078908611896,1.0361608718856268,-0.5119647332520485,-0.15132790347030226,-0.4251505432433925,1.4882073731943735,3.332204510175204,-0.9889941965889123,0.8584269662921349,Low,0,0,0.29871085324563484,0.47878465218662264,0.9735949090238151,0.31110426911384037,1.0577133646166912,0.6885244924422628,-1.6513078908611902,1.0361608718856257,-0.5119647332520485,-0.15132790347030198,-0.4251505432433927,1.4882073731943735,0.5296752659368158,-0.9889941965889321,-1.3358199980626877,-1.634926843008739,0.7612524782587978
Muskingum College,Yes,1109,922,375,24,46,1115,70,13240,3914,600,800,73.0,85,13.4,27,9333,73,-0.35576492695480216,-0.2554795289074481,-0.19445669484847938,0.010298439642217803,-0.5531956778611062,-0.9215086510260155,0.7611713689574756,0.45042013800044384,-0.8371648052856208,-0.08499874626512405,0.2563383121712475,-0.11889631792886098,3.332204510175204,0.261507910843675,0.8313796212804329,High,2,1,-0.35576492695480016,-0.25547952890744857,-0.1944566948484795,0.010298439642217456,-0.553195677861106,-0.9215086510260155,0.7611713689574751,0.45042013800044267,-0.8371648052856208,-0.08499874626512374,0.2563383121712473,-0.11889631792886107,0.5296752659368158,0.2615079108436552,0.944489469995865,0.6116481628986593,0.5772442633734178
National-Louis University,Yes,513,347,279,23,48,2508,505,9090,4500,650,500,62.0,65,18.3,2,7905,71,-1.120144072660881,-1.3006722748897788,-0.5281915859816538,-0.05535924019800304,0.2984859250235946,0.2566705844410212,-0.22217573936877283,0.7531273885960039,-1.762612679540301,-0.7662592027979903,-1.097782576670628,1.0639605729585238,1.0986122886681098,-0.1687938781362823,0.6764132553606238,Medium,1,1,-1.120144072660879,-1.3006722748897792,-0.5281915859816539,-0.05535924019800339,0.29848592502359483,0.2566705844410212,-0.2221757393687734,0.7531273885960028,-1.762612679540301,-0.7662592027979901,-1.0977825766706282,1.0639605729585238,-3.114421094876494,-0.16879387813630203,-0.1956652640334113,0.6116481628986593,-0.477021297547316
Nazareth College of Rochester,Yes,947,798,266,36,68,1274,471,10850,5150,550,800,77.0,93,13.6,24,8797,61,-0.5088641006348383,-0.40554613801598866,-0.5834679580547474,0.6731961589243136,-0.40263324893223085,0.21106412700741847,0.22476476634370474,0.12484762634394744,-0.8371648052856208,0.18908533721226045,0.9685980032703505,-0.06760030120381365,3.2188758248682006,0.11265173778016353,0.8426610348468849,Medium,1,1,-0.5088641006348363,-0.40554613801598915,-0.5834679580547475,0.6731961589243133,-0.4026332489322306,0.2110641270074185,0.22476476634370415,0.12484762634394629,-0.8371648052856208,0.18908533721226078,0.9685980032703503,-0.06760030120381375,0.3447799901893238,0.11265173778014378,-0.1956652640334113,0.6116481628986593,0.6539938582356281
New Jersey Institute of Technology,No,1879,1216,483,27,62,3311,1646,8832,5376,700,1850,92.0,98,13.5,19,12529,72,0.14287940501912477,0.027927604019643743,0.07944783946815993,0.1957950867709033,0.557478095793025,1.0797648463876257,-0.2923410770634876,1.0361608718856268,0.89747975035094,1.341403144864573,1.4673308297783425,-0.09321114819297416,2.995732273553991,0.9358660053427832,0.6471527408195848,Medium,1,0,0.14287940501912674,0.02792760401964323,0.07944783946815982,0.19579508677090296,0.5574780957930252,1.0797648463876257,-0.2923410770634882,1.0361608718856257,0.89747975035094,1.3414031448645733,1.4673308297783423,-0.09321114819297426,-0.019277779824936125,0.9358660053427634,-0.1956652640334113,-1.634926843008739,-0.6760861242426837
New Mexico Institute of Mining and Tech.,No,787,601,233,40,73,1017,411,5376,3214,600,1100,99.0,100,13.7,11,9241,34,-0.6905442170997542,-0.7045092948474246,-0.7390424314627201,0.8570633273778793,-0.6596736531325639,0.12280898647220417,-1.3987132332841725,0.45042013800044384,-0.19115565812382365,1.9461465517858045,1.6787449188088972,-0.042063017762791505,2.4849066497880004,0.23690603074461788,0.7636594663278272,Low,0,0,-0.6905442170997522,-0.7045092948474252,-0.7390424314627202,0.8570633273778789,-0.6596736531325637,0.12280898647220419,-1.3987132332841732,0.45042013800044267,-0.19115565812382368,1.946146551785805,1.678744918808897,-0.042063017762791595,-0.852687646967027,0.23690603074459815,-1.3358199980626877,-1.634926843008739,0.11653121300936135
New York University,Yes,13594,7244,2505,70,86,12408,2814,17748,7262,450,1000,87.0,98,7.8,16,21227,71,1.8525962711088828,1.7305245654724601,1.6243746631577363,1.9216951074272555,1.5962843805247193,1.4863851766221037,1.6208272206906575,-0.6123645719001103,-0.38613481378454106,0.9355053891588669,1.4673308297783425,-1.707979977403486,2.833213344056216,1.9052287331659807,0.5328821538914227,Very High,3,1,1.8525962711088848,1.7305245654724597,1.6243746631577363,1.921695107427255,1.5962843805247195,1.4863851766221037,1.6208272206906569,-0.6123645719001114,-0.38613481378454106,0.9355053891588674,1.4673308297783423,-1.707979977403486,-0.28442673308665156,1.905228733165961,2.084644204025141,0.6116481628986593,-1.4534905868787962
Newberry College,Yes,872,722,154,14,36,601,36,10194,2600,500,1500,57.0,63,11.4,32,5788,83,-0.5895599637635803,-0.5104141558783893,-1.2461934681298528,-0.7704402004140426,-1.3111086528816218,-1.2688005996312028,0.06415610362233858,-0.22765194755775608,0.45315926745983204,-1.0406425497511826,-1.202289072638058,-0.6495097517711681,3.4965075614664802,-1.0884735707631679,0.8279816513761468,Medium,1,1,-0.5895599637635783,-0.5104141558783899,-1.2461934681298528,-0.7704402004140429,-1.3111086528816216,-1.2688005996312028,0.06415610362233798,-0.22765194755775722,0.45315926745983204,-1.0406425497511826,-1.2022890726380582,-0.6495097517711682,0.7977350064372871,-1.0884735707631876,-0.1956652640334113,0.6116481628986593,0.5541272300360823
Niagara University,Yes,2220,1796,467,65,99,1919,334,10320,4762,450,650,68.0,100,14.2,20,7788,65,0.2966492020972222,0.41816215542791607,0.04359781510058337,1.7717577936545779,0.03366239334574254,-0.009281824065443152,0.09551935366288913,-0.6123645719001103,-1.2500720822218496,-0.4078622247453497,1.6787449188088972,0.08454560979753911,3.044522437723423,-0.20935377787231155,0.809009009009009,Medium,1,1,0.2966492020972242,0.41816215542791557,0.04359781510058326,1.7717577936545774,0.033662393345742773,-0.009281824065443133,0.09551935366288854,-0.6123645719001114,-1.2500720822218496,-0.40786222474534944,1.678744918808897,0.08454560979753901,0.06032316880898486,-0.20935377787233128,-0.1956652640334113,0.6116481628986593,0.42505274778559443
North Adams State College,No,1563,1005,240,1,19,1380,136,5542,4330,500,1000,65.0,71,14.2,17,6562,57,-0.02908355161760531,-0.1666342280685949,-0.7040025552594972,-3.358090201893011,-0.3144350705544546,-0.5509993352903428,-1.3362463871262167,-0.22765194755775608,-0.38613481378454106,-0.5910270561252143,-0.7519129329656916,0.08454560979753911,2.8903717578961645,-0.6994618479717148,0.6429942418426103,Low,0,0,-0.02908355161760333,-0.1666342280685954,-0.7040025552594973,-3.3580902018930114,-0.31443507055445435,-0.5509993352903428,-1.3362463871262173,-0.22765194755775722,-0.38613481378454106,-0.5910270561252141,-0.7519129329656918,0.08454560979753901,-0.19117302014012508,-0.6994618479717346,-1.3358199980626877,-1.634926843008739,-0.7043771810183005
North Carolina A. & T. State University,No,4809,3089,1429,12,33,6162,871,6806,1780,600,1651,72.0,72,16.7,9,7090,44,0.985518370066785,0.9435683892462202,1.1405344367973642,-0.9745442422277558,1.0830849264392017,0.6244209279631173,-0.8966324912605065,0.45042013800044384,0.6554953556781618,-0.15132790347030226,-0.6894200381937529,0.6931397762108067,2.302585092994046,-0.4724056201753657,0.6423372842586816,Low,0,0,0.985518370066787,0.9435683892462197,1.1405344367973642,-0.9745442422277562,1.083084926439202,0.6244209279631173,-0.896632491260507,0.45042013800044267,0.6554953556781618,-0.15132790347030198,-0.6894200381937531,0.6931397762108066,-1.150144503779669,-0.47240562017538545,-1.3358199980626877,-1.634926843008739,-0.7088465879867786
North Carolina State University at Raleigh,No,10634,7064,3176,39,78,16505,5481,8400,6540,600,1300,92.0,98,17.5,21,9670,62,1.653561785587319,1.7079511833081207,1.8168018700812598,0.8124249666760771,1.7840985594819994,2.023020901931119,-0.4128979984106031,0.45042013800044384,0.15400274948647213,1.341403144864573,1.4673308297783425,0.8802087027907816,3.091042453358316,0.34852838615232234,0.6642843708858379,Medium,1,0,1.653561785587321,1.7079511833081202,1.8168018700812598,0.8124249666760768,1.7840985594819996,2.023020901931119,-0.4128979984106037,0.45042013800044267,0.1540027494864721,1.3414031448645733,1.4673308297783423,0.8802087027907814,0.13622037961038522,0.3485283861523026,-0.1956652640334113,-1.634926843008739,-0.5595363976353562
North Carolina Wesleyan College,Yes,812,689,195,7,24,646,84,8242,4230,600,1295,77.0,77,12.7,11,10090,52,-0.6596730559245007,-0.559684263458809,-0.9531718841449931,-1.6278499925767647,-1.2172198079057635,-0.8222176119351928,-0.45800429272144677,0.45042013800044384,0.14599145041322512,0.18908533721226045,-0.355448756427444,-0.3008402547148323,2.4849066497880004,0.45065883249881494,0.8485221674876847,Medium,1,1,-0.6596730559244987,-0.5596842634588095,-0.9531718841449932,-1.627849992576765,-1.2172198079057632,-0.8222176119351928,-0.4580042927214474,0.45042013800044267,0.1459914504132251,0.18908533721226078,-0.35544875642744417,-0.3008402547148324,-0.852687646967027,0.4506588324987952,-0.1956652640334113,0.6116481628986593,0.6938682545570929
North Central College,Yes,1127,884,308,30,64,1310,766,11718,7398,450,1800,73.0,87,16.4,33,8871,76,-0.34025398238805915,-0.2990534662885945,-0.4149081972763772,0.366554546031348,-0.37170802673485653,0.5359533596915648,0.42777990725979936,-0.6123645719001103,0.8390302691130443,-0.08499874626512405,0.4247571133860204,0.6220889909417204,3.5263605246161616,0.13402419211468022,0.7843833185448092,Medium,1,1,-0.34025398238805715,-0.299053466288595,-0.4149081972763773,0.3665545460313477,-0.3717080267348563,0.5359533596915648,0.42777990725979875,-0.6123645719001114,0.8390302691130443,-0.08499874626512374,0.42475711338602024,0.6220889909417203,0.8464399908680821,0.1340241921146605,-0.1956652640334113,0.6116481628986593,0.25751950780670424
North Dakota State University,No,2968,2297,1610,13,47,7368,1128,5834,2744,600,2000,79.0,83,17.0,24,6310,42,0.5599857341474148,0.6589910118438695,1.246830795478261,-0.8695730486725779,1.2216510797685098,0.8059412066615145,-1.2292758585293957,0.45042013800044384,1.0644574011456145,0.3313811845790514,0.09420007990293724,0.7636929689939272,3.2188758248682006,-0.8180196866260875,0.773921832884097,Low,0,0,0.5599857341474168,0.658991011843869,1.246830795478261,-0.8695730486725782,1.22165107976851,0.8059412066615145,-1.2292758585293964,0.45042013800044267,1.0644574011456145,0.3313811845790518,0.09420007990293706,0.7636929689939271,0.3447799901893238,-0.8180196866261072,-1.3358199980626877,-1.634926843008739,0.18634803790295543
