University / College,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Accept_trans,Enroll_trans,Top10perc_trans,F.Undergrad_trans,P.Undergrad_trans,Outstate_trans,Books_trans,Personal_trans,PhD_trans,Terminal_trans,S.F.Ratio_trans,perc.alumni_trans,Expend_trans,Accept_Rate,Outstate_Tier,Outstate_Tier_Encoded,Private_Encoded,Apps_trans_scaled,Accept_trans_scaled,Enroll_trans_scaled,Top10perc_trans_scaled,F.Undergrad_trans_scaled,P.Undergrad_trans_scaled,Outstate_trans_scaled,Books_trans_scaled,Personal_trans_scaled,PhD_trans_scaled,Terminal_trans_scaled,S.F.Ratio_trans_scaled,perc.alumni_trans_scaled,Expend_trans_scaled,Outstate_Tier_Encoded_scaled,Private_Encoded_scaled
Oklahoma State University,No,4522,3913,2181,29,57,12830,1658,5336,3344,800,3100,84.0,92,15.3,14,6433,48,0.9325862788248881,1.1664571704061177,1.5105116813642911,0.3133361961439693,1.6204599530494332,1.086999257554847,8.582418976333944,1.5536080298286021,2.020927484273434,0.7032779421086434,0.8746535950171559,2.791165107812717,2.70805020110221,-0.7584791088066984,0.8653250773993808,Low,1,0,0.9325862788248889,1.1664571704061188,1.5105116813642905,0.31333619614396924,1.620459953049434,1.0869992575548473,-1.4658735356379478,1.5536080298286021,2.0209274842734355,0.7032779421086436,0.8746535950171559,0.4099315839612346,-0.488944521318963,-0.7584791088067386,-1.3340037748756264,-1.6325116659989423
Otterbein College,Yes,1496,1205,428,26,57,1648,936,12888,4440,420,840,62.0,68,13.9,30,8802,87,-0.06995955266305537,0.018557094777924825,-0.0491067053906913,0.13799295441079093,-0.12182065199204371,0.6769980867983897,9.46412951340478,-0.8635857371871479,-0.7338825410642374,-0.7626194879194107,-0.9283307329438812,2.7013612129514133,3.4339872044851463,0.1159837155745499,0.80548128342246,High,3,1,-0.06995955266305463,0.018557094777925942,-0.04910670539069199,0.13799295441079087,-0.12182065199204314,0.6769980867983899,0.7126276822869257,-0.8635857371871478,-0.7338825410642367,-0.7626194879194105,-0.9283307329438812,0.08401885863238845,0.696881263144984,0.11598371557450969,0.9465703353077874,0.6125530498969481
Ouachita Baptist University,Yes,910,773,450,31,73,1310,61,6530,2800,500,1500,63.0,67,13.3,10,6413,65,-0.5474611200147486,-0.438971129016491,0.004938412362080209,0.42285937607467217,-0.369916637404251,-0.9912281496306625,8.784315349902657,-0.2291946039516519,0.4565508868862346,-0.7053549530469201,-0.9851988400469104,2.6602595372658615,2.3978952727983707,-0.7679308655684332,0.8494505494505494,Low,1,1,-0.5474611200147478,-0.4389711290164899,0.0049384123620795145,0.4228593760746721,-0.36991663740425046,-0.9912281496306623,-0.9670346568657394,-0.22919460395165178,0.4565508868862356,-0.7053549530469199,-0.9851988400469104,-0.06514570888385508,-0.9955858819980911,-0.7679308655684733,-1.3340037748756264,0.6125530498969481
Our Lady of the Lake University,Yes,2308,1336,295,22,46,1202,942,8530,3644,616,1576,56.0,64,14.9,25,7114,37,0.33265580572465414,0.12291516156810545,-0.4636302335001798,-0.12094221917214974,-0.46617441422578015,0.6814533752195652,9.051461866908694,0.548905533846895,0.5604113933217344,-1.0874469007365766,-1.1477182127095475,2.766319109226186,3.258096538021482,-0.4614787189479588,0.5788561525129983,Medium,2,1,0.33265580572465486,0.12291516156810656,-0.4636302335001805,-0.12094221917214981,-0.4661744142257796,0.6814533752195654,-0.30697788290968214,0.5489055338468951,0.5604113933217354,-1.0874469007365763,-1.1477182127095475,0.3197614735739381,0.4095619963667674,-0.46147871894799897,-0.19371671978391944,0.6125530498969481
Pace University,Yes,8256,3750,1522,37,70,5809,4379,11000,5160,660,1115,90.0,95,13.8,10,10059,62,1.44521127105438,1.1265972103333677,1.198677597356468,0.7226458157909562,1.0385868662355267,1.8388062589232614,9.305741456739435,0.8108421980583805,-0.15881325414349018,1.177918331343909,1.1635803366973685,2.6946271807700692,2.3978952727983707,0.44545797936702314,0.45421511627906974,Medium,2,1,1.4452112710543807,1.1265972103333688,1.1986775973564674,0.7226458157909561,1.0385868662355273,1.8388062589232617,0.3212877131667805,0.8108421980583806,-0.15881325414348932,1.1779183313439092,1.1635803366973685,0.05957997673240427,-0.9955858819980911,0.44545797936698295,-0.19371671978391944,0.6125530498969481
Pacific Lutheran University,Yes,1603,1392,504,31,68,2580,302,13312,4488,600,1516,78.0,78,11.0,23,9431,83,-0.004958337490482367,0.16423050717642868,0.1256102869210365,0.42285937607467217,0.3281404783037218,-0.06900478214199397,9.496496280431916,0.4496014388117547,0.47881486239819887,0.26069516187598757,-0.28237352323745246,2.4849066497880004,3.1780538303479458,0.2893218839079174,0.8683718028696195,High,3,1,-0.0049583374904816355,0.16423050717642979,0.12561028692103582,0.4228593760746721,0.32814047830372234,-0.0690047821419937,0.7925984191947041,0.4496014388117548,0.47881486239819987,0.26069516187598785,-0.2823735232374524,-0.7015294374566121,0.2788113855351543,0.2893218839078772,0.9465703353077874,0.6125530498969481
Pacific Union College,Yes,940,668,385,20,48,1316,139,11925,3825,630,1926,48.0,87,12.3,12,9157,69,-0.5157754807972278,-0.5925208943263433,-0.16464391628379804,-0.2637884142137955,-0.3648548132680998,-0.5345902777664516,9.386476169683052,0.6339700077405097,0.9857796287851013,-1.4704820501222087,0.4259346495311623,2.5877640352277083,2.5649493574615367,0.21607293964752927,0.7106382978723405,Medium,2,1,-0.515775480797227,-0.5925208943263421,-0.16464391628379874,-0.26378841421379556,-0.36485481326809927,-0.5345902777664514,0.5207643702801046,0.6339700077405098,0.9857796287851024,-1.4704820501222085,0.42593464953116233,-0.32824350302550304,-0.7227012651918747,0.21607293964748905,-0.19371671978391944,0.6125530498969481
Pacific University,Yes,943,849,288,41,71,1041,35,14210,3994,450,1100,76.0,76,10.9,22,11216,42,-0.5126667492758133,-0.3411501357394422,-0.49120131495986397,0.9029060992795955,-0.6311602754168675,-1.2789032854925582,9.561771591591862,-0.6142542984789047,-0.18659120673062196,0.12029538781672189,-0.4230962065588109,2.4765384001174837,3.1354942159291497,0.6970660064402734,0.9003181336161188,High,3,1,-0.5126667492758126,-0.3411501357394411,-0.4912013149598647,0.9029060992795954,-0.6311602754168669,-1.278903285492558,0.9538784979547723,-0.6142542984789046,-0.1865912067306211,0.12029538781672215,-0.42309620655881086,-0.7318991565045718,0.20928980457225407,0.6970660064402332,0.9465703353077874,0.6125530498969481
Pembroke State University,No,944,774,440,14,34,2174,529,6360,2760,550,1498,77.0,77,15.0,5,6443,48,-0.5116328625522535,-0.43761828020248633,-0.01924087892737898,-0.7684736752694478,0.1614484026985064,0.2902595832078523,8.757940876678804,0.12366360001576755,0.45375244544118093,0.19004965911557348,-0.35347352257287784,2.772588722239781,1.791759469228055,-0.7537702079521837,0.8199152542372882,Low,1,0,-0.5116328625522527,-0.4376182802024852,-0.019240878927379673,-0.7684736752694479,0.16144840269850697,0.29025958320785256,-1.032199832537986,0.12366360001576766,0.45375244544118193,0.19004965911557375,-0.3534735225728778,0.3425149038920083,-1.9857151375821298,-0.7537702079522239,-1.3340037748756264,-1.6325116659989423
Pennsylvania State Univ. Main Campus,No,19315,10344,3450,48,93,28938,2025,10645,4060,512,2394,77.0,96,18.1,19,8992,63,2.131797699366616,2.04589872637729,1.8838551542076258,1.1890885687490678,2.1215012615845956,1.235943436070582,9.272939513732704,-0.14179539883908043,1.4543323149585328,0.19004965911557348,1.2632379969775114,2.9496883350525844,2.995732273553991,0.170310827182809,0.5355423246181724,Medium,2,0,2.131797699366617,2.0458987263772914,1.8838551542076252,1.1890885687490678,2.121501261584596,1.2359434360705823,0.24024175784921828,-0.14179539883908032,1.4543323149585339,0.19004965911557375,1.2632379969775114,0.9852377786141739,-0.019012808716357025,0.17031082718276877,-0.19371671978391944,-1.6325116659989423
Pepperdine University,Yes,3821,2037,680,86,96,2488,625,18200,6770,500,700,95.0,98,11.6,13,16185,66,0.785081536783731,0.5417841529648038,0.43461524159518944,2.354101083761265,0.293310779140834,0.40103590338053213,9.809231816610408,-0.2291946039516519,-1.09776212520345,1.5979250232000242,1.467641878959388,2.533696813957432,2.6390573296152584,1.4431776157179133,0.5331065166186862,Very High,4,1,0.7850815367837318,0.5417841529648049,0.4346152415951887,2.354101083761265,0.29331077914083453,0.4010359033805324,1.5652950331158533,-0.22919460395165178,-1.0977621252034493,1.5979250232000244,1.467641878959388,-0.5244621131689527,-0.601645107695158,1.443177615717873,2.0868573903994942,0.6125530498969481
Peru State College,No,701,501,458,10,40,959,457,2580,2624,500,900,48.0,100,20.1,24,4870,44,-0.805106328380466,-0.899674039830938,0.02383984871169172,-1.204141438433242,-0.7276442458726137,0.1945650196537428,7.855932199718614,-0.2291946039516519,-0.5948985251698033,-1.4704820501222087,1.6789026453905742,3.0492730404820207,3.2188758248682006,-1.6697198684887762,0.7146932952924394,Low,1,0,-0.8051063283804653,-0.8996740398309369,0.023839848711691026,-1.204141438433242,-0.7276442458726131,0.19456501965374307,-3.2608530228068333,-0.22919460395165178,-0.5948985251698026,-1.4704820501222085,1.6789026453905742,1.346646632848214,0.34549454598816776,-1.6697198684888164,-1.3340037748756264,-1.6325116659989423
Pfeiffer College,Yes,838,651,159,11,25,654,162,8640,3700,400,1915,62.0,62,12.2,13,7634,48,-0.628319906264202,-0.6197955741404304,-1.2065910277498813,-1.0845174670653988,-1.2014181888893443,-0.44551928585790695,9.0642735958414,-1.0385747644227592,0.9735435765255882,-0.7626194879194107,-1.2494530951634284,2.580216829592325,2.6390573296152584,-0.2627086709293968,0.7768496420047732,Medium,2,1,-0.6283199062642012,-0.6197955741404293,-1.206591027749882,-1.0845174670653988,-1.2014181888893436,-0.4455192858579067,-0.27532308702128977,-1.0385747644227592,0.9735435765255893,-0.7626194879194105,-1.2494530951634284,-0.35563352169945744,-0.601645107695158,-0.262708670929437,-0.19371671978391944,0.6125530498969481
Philadelphia Coll. of Textiles and Sci.,Yes,1538,1259,468,19,42,1664,1042,11690,5062,600,1664,48.0,80,12.9,15,8028,68,-0.043867890391065506,0.06297802021240058,0.04693807982132777,-0.3392340437249904,-0.1116484284915398,0.752174465758969,9.366574594006819,0.4496014388117547,0.6750283477361848,-1.4704820501222087,-0.1356944211524122,2.631888840136646,2.772588722239781,-0.12549626589483603,0.8185955786736021,Medium,2,1,-0.04386789039106478,0.06297802021240169,0.046938079821327076,-0.33923404372499044,-0.11164842849153923,0.7521744657589692,0.47159221567103005,0.4496014388117548,0.6750283477361858,-1.4704820501222085,-0.13569442115241218,-0.16810751510776464,-0.3835201634208818,-0.12549626589487625,-0.19371671978391944,0.6125530498969481
Phillips University,Yes,692,576,174,19,50,597,83,10500,3860,600,940,58.0,64,11.6,19,8990,39,-0.8179928307605433,-0.7499673186352175,-1.0937862971100665,-0.3392340437249904,-1.3202628273561652,-0.8248132324389372,9.259225769705994,0.4496014388117547,-0.5069333484443382,-0.9827453465353977,-1.1477182127095475,2.533696813957432,2.995732273553991,0.16974819996112464,0.8323699421965318,Medium,2,1,-0.8179928307605425,-0.7499673186352164,-1.0937862971100671,-0.33923404372499044,-1.3202628273561645,-0.824813232438937,0.206358292915537,0.4496014388117548,-0.5069333484443375,-0.9827453465353975,-1.1477182127095475,-0.5244621131689527,-0.019012808716357025,0.16974819996108442,-0.19371671978391944,0.6125530498969481
Piedmont College,Yes,663,562,127,20,40,641,63,5640,3620,600,750,89.0,89,13.2,17,7309,31,-0.8607730933120697,-0.7762683419391355,-1.4946627369472683,-0.2637884142137955,-1.2273816009701404,-0.9740319705249556,8.637816633739977,0.4496014388117547,-0.9606431574678065,1.0965862993596573,0.6005650532112241,2.653241964607215,2.8903717578961645,-0.3843871007626564,0.8476621417797888,Low,1,1,-0.860773093312069,-0.7762683419391344,-1.494662736947269,-0.26378841421379556,-1.2273816009701397,-0.9740319705249554,-1.328998836907278,0.4496014388117548,-0.9606431574678058,1.0965862993596576,0.6005650532112241,-0.09061360461270962,-0.1911203270674524,-0.3843871007626966,-1.3340037748756264,0.6125530498969481
Pikeville College,Yes,404,400,169,28,48,797,100,6000,3000,500,500,48.0,57,13.4,14,5557,61,-1.3655929791790238,-1.144353341375339,-1.1300989314251952,0.2564541555541443,-0.9517104153928454,-0.721640291085043,8.699681400989514,-0.2291946039516519,-1.7565250579131293,-1.4704820501222087,-1.481398373568703,2.667228206581955,2.70805020110221,-1.220536883217599,0.9900990099009901,Low,1,1,-1.3655929791790231,-1.144353341375338,-1.130098931425196,0.25645415555414425,-0.9517104153928448,-0.7216402910850428,-1.176145417181245,-0.22919460395165178,-1.7565250579131289,-1.4704820501222085,-1.481398373568703,-0.039855291221779686,-0.488944521318963,-1.220536883217639,-1.3340037748756264,0.6125530498969481
Pitzer College,Yes,1133,630,220,37,73,750,30,17688,5900,650,850,100.0,100,10.4,11,14820,73,-0.3347947210987924,-0.6545588138626988,-0.8074776554826101,0.7226458157909562,-1.0273153927462602,-1.3559697713457746,9.780698256443507,0.7526774067369608,-0.7100928488101287,2.0401675252881906,1.6789026453905742,2.4336133554004498,2.4849066497880004,1.2772327683754374,0.556045895851721,Very High,4,1,-0.33479472109879166,-0.6545588138626977,-0.8074776554826107,0.7226458157909561,-1.0273153927462595,-1.3559697713457743,1.4947952568720178,0.7526774067369609,-0.7100928488101279,2.040167525288191,1.6789026453905742,-0.887681022426952,-0.8534518760234878,1.2772327683753972,2.0868573903994942,0.6125530498969481
Point Loma Nazarene College,Yes,809,687,428,20,43,1889,217,10178,4190,800,750,71.0,71,16.1,19,7895,54,-0.6630173945723599,-0.5629022028990993,-0.0491067053906913,-0.2637884142137955,0.019897344884858746,-0.2717006389429036,9.22808205345234,1.5536080298286021,-0.9606431574678065,-0.2151035228175496,-0.7494672137091747,2.8390784635086144,2.995732273553991,-0.17063178502208903,0.8491965389369592,Medium,2,1,-0.6630173945723591,-0.5629022028990982,-0.04910670539069199,-0.26378841421379556,0.01989734488485931,-0.2717006389429033,0.12940942938637076,1.5536080298286021,-0.9606431574678058,-0.21510352281754933,-0.7494672137091747,0.5838168297918036,-0.019012808716357025,-0.17063178502212925,-0.19371671978391944,0.6125530498969481
Point Park College,Yes,875,744,207,7,38,1173,1402,9700,4830,400,1200,45.0,90,14.5,10,7652,66,-0.5858753958239299,-0.47903922397421067,-0.880832690196907,-1.6267810138219474,-0.49382889549771775,0.9643233998613193,9.179984251961283,-1.0385747644227592,-0.007652219826546156,-1.5993528275106768,0.6902976719925955,2.740840023925201,2.3978952727983707,-0.25620337050149916,0.8502857142857143,Medium,2,1,-0.5858753958239291,-0.47903922397420956,-0.8808326901969077,-1.6267810138219474,-0.4938288954977172,0.9643233998613195,0.010570973087692925,-1.0385747644227592,-0.00765221982654528,-1.5993528275106765,0.6902976719925955,0.22729379004912922,-0.9955858819980911,-0.25620337050153935,-0.19371671978391944,0.6125530498969481
Polytechnic University,Yes,1132,847,302,58,89,1379,214,16200,4200,436,2486,90.0,90,10.4,14,14329,62,-0.3356446968305961,-0.3436024815422025,-0.4368036320882189,1.5482723599064572,-0.3133471103113865,-0.28009340678382877,9.692828247710418,-0.7287469520785289,1.536331653017786,1.177918331343909,0.6902976719925955,2.4336133554004498,2.70805020110221,1.2116499685694828,0.7482332155477032,High,3,1,-0.3356446968305954,-0.3436024815422014,-0.4368036320882196,1.5482723599064572,-0.31334711031138596,-0.2800934067838285,1.2776889470392638,-0.7287469520785288,1.5363316530177873,1.1779183313439092,0.6902976719925955,-0.887681022426952,-0.488944521318963,1.2116499685694426,0.9465703353077874,0.6125530498969481
Prairie View A. and M. University,No,2405,2234,1061,10,22,4564,448,4290,3500,598,1582,,93,19.4,1,5967,35,0.3702274988812827,0.6318400872893458,0.8681541233453204,-1.204141438433242,0.840464394481643,0.18166184939151506,8.364275084991524,0.437026676513818,0.5684121415197002,,0.9692990979140862,3.0155349008501706,0.6931471805599453,-0.9912550775306536,0.928898128898129,Low,1,0,0.3702274988812834,0.6318400872893469,0.8681541233453197,-1.204141438433242,0.8404643944816436,0.18166184939151533,-2.0048562436716995,0.4370266765138181,0.5684121415197012,,0.9692990979140862,1.2242055176613553,-3.780309948096807,-0.9912550775306938,-1.3340037748756264,-1.6325116659989423
Presbyterian College,Yes,1082,832,302,34,63,1133,30,11859,3635,554,1429,80.0,85,13.4,42,8354,85,-0.3792027938022357,-0.3621947890616827,-0.4368036320882189,0.5776799288914052,-0.5333714638444964,-1.3559697713457746,9.380926672551716,0.15066888890102867,0.3550234738488856,0.4046594207986953,0.25767565625110594,2.667228206581955,3.7612001156935624,-0.019585210066804658,0.7689463955637708,Medium,2,1,-0.379202793802235,-0.36219478906168157,-0.4368036320882196,0.5776799288914051,-0.5333714638444959,-1.3559697713457743,0.5070528564088423,0.15066888890102878,0.35502347384888655,0.4046594207986956,0.257675656251106,-0.039855291221779686,1.231387019584252,-0.01958521006684486,-0.19371671978391944,0.6125530498969481
Princeton University,Yes,13218,2042,1153,90,98,4540,146,19900,5910,675,1575,91.0,96,8.4,54,28320,99,1.8306360473599794,0.5441831674398898,0.9459591985578121,2.452443922292768,0.8360158508577998,-0.5061565996033315,9.898525260706313,0.8966657965552619,0.559075194114214,1.2601402574199327,1.2632379969775114,2.2407096892759584,4.007333185232471,2.33053015414705,0.15448630655167198,Very High,4,1,1.83063604735998,0.5441831674398909,0.9459591985578114,2.452443922292768,0.8360158508578004,-0.5061565996033313,1.7859183199395274,0.896665796555262,0.559075194114215,1.260140257419933,1.2632379969775114,-1.5877593391821123,1.6334479958237178,2.3305301541470094,2.0868573903994942,0.6125530498969481
Providence College,Yes,5139,3346,973,20,55,3717,1358,14400,6200,450,1100,66.0,74,18.4,35,8135,96,1.0433904002673355,1.019229849254534,0.786080102174223,-0.2637884142137955,0.663410627600749,0.9412284493768915,9.575052927597383,-0.6142542984789047,-0.18659120673062196,-0.5282041815598794,-0.5579571392876599,2.9652730660692823,3.58351893845611,-0.09001309276925237,0.651099435687877,High,3,1,1.0433904002673362,1.019229849254535,0.7860801021742223,-0.26378841421379556,0.6634106276007495,0.9412284493768918,0.9866935834587047,-0.6142542984789046,-0.1865912067306211,-0.5282041815598791,-0.5579571392876599,1.0417972648927325,0.9411429344911897,-0.09001309276929258,0.9465703353077874,0.6125530498969481
Purdue University at West Lafayette,No,21804,18744,5874,29,60,26213,4065,9556,3990,570,1060,86.0,86,18.2,15,8604,67,2.2262987458124375,2.5552800770330184,2.285414806581724,0.3133361961439693,2.0652346851094014,1.7786220096058747,9.16502914926618,0.25701902020397893,-0.262417202994713,0.857930531369472,0.3410143789166372,2.954910279033736,2.772588722239781,0.05741037916067402,0.8596587782058338,Medium,2,0,2.2262987458124384,2.5552800770330197,2.285414806581723,0.31333619614396924,2.065234685109402,1.778622009605875,-0.026379599765510207,0.25701902020397904,-0.26241720299471216,0.8579305313694722,0.3410143789166373,1.0041890501268422,-0.3835201634208818,0.057410379160633816,-0.19371671978391944,-1.6325116659989423
Queens College,Yes,516,392,154,32,62,630,549,11020,4970,610,1900,73.0,75,14.0,36,9315,58,-1.1139539295533867,-1.1664960964972941,-1.246947559631307,0.4756588429698257,-1.249857079077316,0.3147530959025511,9.307557822691543,0.5119327660679461,0.956752752058499,-0.08361890949528811,-0.4912534379026085,2.70805020110221,3.6109179126442243,0.2587171655003692,0.7596899224806202,Medium,2,1,-1.113953929553386,-1.166496096497293,-1.2469475596313078,0.47565884296982563,-1.2498570790773154,0.3147530959025514,0.3257755300550862,0.5119327660679462,0.9567527520585001,-0.08361890949528784,-0.49125343790260845,0.10829426852730946,0.9858994490492295,0.258717165500329,-0.19371671978391944,0.6125530498969481
Quincy University,Yes,1025,707,297,22,66,1070,72,10100,4140,450,1080,69.0,71,16.3,32,6880,80,-0.4315734461457281,-0.5326562064282423,-0.455891177755806,-0.12094221917214974,-0.5992336650914178,-0.9022691057091234,9.220389707829185,-0.6142542984789047,-0.22417915185443274,-0.34302042769735247,-0.7494672137091747,2.8507065015037334,3.4965075614664802,-0.5584050678317484,0.6897560975609756,Medium,2,1,-0.4315734461457274,-0.5326562064282412,-0.45589117775580673,-0.12094221917214981,-0.5992336650914173,-0.9022691057091232,0.11040343637145804,-0.6142542984789046,-0.2241791518544319,-0.3430204276973522,-0.7494672137091747,0.6260168430436743,0.7990089285165864,-0.5584050678317886,-0.19371671978391944,0.6125530498969481
Quinnipiac College,Yes,3712,2153,806,17,45,2677,714,12030,6140,1000,500,63.0,73,12.0,33,8847,86,0.7595551039557205,0.5958815755808914,0.6037771105286838,-0.4994689411839057,0.3632603571840615,0.4907911797800222,9.395241931033524,2.4385556153715937,-1.7565250579131293,-0.7053549530469201,-0.6232192944825511,2.5649493574615367,3.5263605246161616,0.1290131548058799,0.580010775862069,High,3,1,0.7595551039557212,0.5958815755808925,0.6037771105286831,-0.4994689411839058,0.3632603571840621,0.49079117978002246,0.5424225233532028,2.4385556153715937,-1.7565250579131289,-0.7053549530469199,-0.6232192944825511,-0.41104162464100974,0.8477740600370556,0.1290131548058397,0.9465703353077874,0.6125530498969481
Radford University,No,5702,4894,1742,15,37,8077,472,6684,4110,500,900,73.0,83,19.6,9,4519,62,1.132693608594835,1.3741085076132935,1.317723570418919,-0.6744109272506593,1.2929472324042766,0.21556995474047796,8.807621489536043,-0.2291946039516519,-0.5948985251698033,-0.08361890949528811,0.09569733284866454,3.0252910757955354,2.302585092994046,-1.938981577108127,0.858295334970186,Low,1,0,1.1326936085948356,1.3741085076132946,1.3177235704189183,-0.6744109272506594,1.2929472324042772,0.21556995474047824,-0.9094506182932497,-0.22919460395165178,-0.5948985251698026,-0.08361890949528784,0.09569733284866458,1.2596122399437197,-1.1512760702749985,-1.938981577108167,-1.3340037748756264,-1.6325116659989423
Ramapo College of New Jersey,No,2088,957,362,6,29,2745,1938,4449,4860,600,1655,74.0,95,17.8,8,7333,47,0.24076178143400678,-0.21716511155336057,-0.23273019403061607,-1.7978331880954055,0.386968324484403,1.2029807928286214,8.400659375160286,0.4496014388117547,0.6635672183793232,-0.016539010765014513,1.1635803366973685,2.9338568698359038,2.1972245773362196,-0.37511798509969513,0.4583333333333333,Low,1,0,0.2407617814340075,-0.21716511155335946,-0.23273019403061676,-1.7978331880954055,0.38696832448440355,1.2029807928286216,-1.9149591435312123,0.4496014388117548,0.6635672183793242,-0.016539010765014246,1.1635803366973685,0.9277828543852636,-1.3233835886260938,-0.3751179850997353,-1.3340037748756264,-1.6325116659989423
Randolph-Macon College,Yes,1771,1325,306,21,46,1071,27,13840,3735,400,900,77.0,80,10.7,38,11080,74,0.08824773074776612,0.11458223142449975,-0.42179417873863634,-0.1910995085854955,-0.5981516140813559,-1.4079726500278762,9.535390480896702,-1.0385747644227592,-0.5948985251698033,0.19004965911557348,-0.1356944211524122,2.4595888418037104,3.6635616461296463,0.6696059270201028,0.7481648785996612,High,3,1,0.08824773074776686,0.11458223142450086,-0.42179417873863706,-0.19109950858549554,-0.5981516140813553,-1.407972650027876,0.8886969226380643,-1.0385747644227592,-0.5948985251698026,0.19004965911557375,-0.13569442115241218,-0.7934118197547977,1.0718935453228027,0.6696059270200626,0.9465703353077874,0.6125530498969481
Randolph-Macon Woman's College,Yes,696,616,169,35,66,653,56,13970,6110,370,920,88.0,97,9.2,24,16358,68,-0.8122434318233117,-0.6784297466018213,-1.1300989314251952,0.6270233788095004,-1.2033929563374504,-1.0365500942946195,9.544739031650487,-1.3159168023606214,-0.550473254176688,1.0161442572654407,1.3645882269351624,2.322387720290225,3.2188758248682006,1.4626718153826495,0.8850574712643678,High,3,1,-0.8122434318233109,-0.6784297466018202,-1.130098931425196,0.6270233788095003,-1.2033929563374497,-1.0365500942946193,0.9117950124835266,-1.3159168023606214,-0.5504732541766872,1.0161442572654409,1.3645882269351624,-1.2913366759060207,0.34549454598816776,1.4626718153826093,0.9465703353077874,0.6125530498969481
Reed College,Yes,1966,1436,327,47,80,1199,61,19960,5490,500,450,90.0,90,11.8,37,15886,68,0.1852097286503146,0.19546474174892609,-0.34654023357685937,1.1501937769220463,-0.4689973181040081,-0.9912281496306625,9.901535648810883,-0.2291946039516519,-1.9594513469023465,1.177918331343909,0.6902976719925955,2.5494451709255714,3.6375861597263857,1.4087161707952758,0.7304170905391658,Very High,4,1,0.18520972865031532,0.1954647417489272,-0.3465402335768601,1.1501937769220463,-0.4689973181040075,-0.9912281496306623,1.793356287250228,-0.22919460395165178,-1.959451346902346,1.1779183313439092,0.6902976719925955,-0.46730880209191333,1.0294623131395182,1.4087161707952356,2.0868573903994942,0.6125530498969481
Regis College,Yes,427,385,143,18,38,581,533,12700,5800,450,700,81.0,85,10.3,37,11758,84,-1.308258976926581,-1.1862710237772573,-1.3413148601096168,-0.41769469988544683,-1.356128824646746,0.2952242791684142,9.44943600950432,-0.6142542984789047,-1.09776212520345,0.4779779599463324,0.25767565625110594,2.424802725718295,3.6375861597263857,0.8015967825477371,0.9016393442622951,High,3,1,-1.3082589769265804,-1.1862710237772562,-1.3413148601096174,-0.4176946998854469,-1.3561288246467453,0.2952242791684145,0.6763234590788447,-0.6142542984789046,-1.0977621252034493,0.4779779599463327,0.257675656251106,-0.9196562094275733,1.0294623131395182,0.801596782547697,0.9465703353077874,0.6125530498969481
Rensselaer Polytechnic Institute,Yes,4996,4165,936,53,82,4291,16,17475,5976,1230,1100,94.0,98,15.4,21,15605,70,1.0190310418743465,1.224713613423319,0.7489755982375111,1.3749937779595973,0.7881001855829313,-1.658361763019646,9.768583790071327,3.2825891707294645,-0.18659120673062196,1.5121444579363266,1.467641878959388,2.797281334830153,3.091042453358316,1.375404893733151,0.8336669335468375,Very High,4,1,1.0190310418743471,1.22471361342332,0.7489755982375105,1.3749937779595973,0.7881001855829318,-1.6583617630196459,1.4648632342447496,3.2825891707294645,-0.1865912067306211,1.5121444579363268,1.467641878959388,0.43212835191947396,0.13667737956055104,1.3754048937331107,2.0868573903994942,0.6125530498969481
Rhodes College,Yes,2302,1831,391,58,82,1345,59,15200,4768,550,1500,90.0,96,10.8,47,13388,77,0.33027640721709517,0.43705989233893194,-0.14765192414485703,1.5482723599064572,-0.34077977642032076,-1.0089401426438158,9.62911649414402,0.12366360001576755,0.4565508868862346,1.177918331343909,1.2632379969775114,2.468099531471619,3.871201010907891,1.0757286677847484,0.7953953084274544,High,3,1,0.3302764072170959,0.43705989233893305,-0.14765192414485773,1.5482723599064572,-0.3407797764203202,-1.0089401426438156,1.1202720546409628,0.12366360001576766,0.4565508868862356,1.1779183313439092,1.2632379969775114,-0.7625251631306048,1.4110746470937963,1.0757286677847082,0.9465703353077874,0.6125530498969481
Rider University,Yes,3586,2424,730,16,31,2748,1309,13250,5420,700,3100,84.0,92,12.3,23,11299,70,0.7290259948552864,0.7109899113681739,0.5057577425052063,-0.5849046607537621,0.38799773554180855,0.9147015859817643,9.491828300264636,1.0360807080301793,2.020927484273434,0.7032779421086434,0.8746535950171559,2.5877640352277083,3.1780538303479458,0.7135737229763609,0.6759620747350809,High,3,1,0.7290259948552872,0.710989911368175,0.5057577425052057,-0.5849046607537622,0.3879977355418091,0.9147015859817645,0.7810649282675654,1.0360807080301793,2.0209274842734355,0.7032779421086436,0.8746535950171559,-0.32824350302550304,0.2788113855351543,0.7135737229763207,0.9465703353077874,0.6125530498969481
